74,观念,guān niàn,notion
74,管子,guǎn zi,tube
74,罐头,guàn tou,tin
74,冠军,guàn jūn,champion
74,光滑,guāng hua,glossy
75,光临,guāng lín,(honorific) Welcome!
75,光明,guāng míng,light
75,光盘,guāng pán,compact disc
75,光荣,guāng róng,honor and glory
75,广场,guǎng chǎng,public square
76,广大,guǎng dà,(of an area) vast or extensive
76,广泛,guǎng fàn,extensive
76,规矩,guī ju,lit. compass and set square
76,规律,guī lǜ,rule (e.g. of science)
76,规模,guī mó,scale
77,规则,guī zé,rule
77,柜台,guì tái,sales counter
77,滚,gǔn,to boil
77,锅,guō,pot
77,国籍,guó jí,nationality
78,国庆节,Guó qìng jié,PRC National Day (October 1st)
78,果实,guǒ shí,fruit
78,过分,guò fèn,excessive
78,过敏,guò mǐn,to be allergic
78,过期,guò qī,to be overdue
79,哈,hā,laughter
79,海关,hǎi guān,customs (i.e. border crossing inspection)
79,海鲜,hǎi xiān,seafood
79,喊,hǎn,to yell
79,行业,háng yè,industry
80,豪华,háo huá,luxurious
80,好奇,hào qí,inquisitive
80,和平,hé píng,peace
80,何必,hé bì,there is no need
80,何况,hé kuàng,let alone
81,合法,hé fǎ,lawful
81,合理,hé lǐ,rational
81,合同,hé tong,(business) contract
81,合影,hé yǐng,joint photo
81,合作,hé zuò,to cooperate
82,核心,hé xīn,core
82,恨,hèn,to hate
82,横,héng,horizontal
82,后果,hòu guǒ,consequences
82,忽视,hū shì,to neglect
83,呼吸,hū xī,to breathe
83,壶,hú,pot
83,蝴蝶,hú dié,butterfly
83,胡说,hú shuō,to talk nonsense
83,胡同,hú tòng,variant of 胡同[hú tòng]
84,胡须,hú xū,beard
84,糊涂,hú tu,muddled
84,花生,huā shēng,peanut
84,滑冰,huá bīng,to skate
84,划船,huá chuán,to row a boat
85,华裔,Huá yì,ethnic Chinese
85,化学,huà xué,chemistry
85,话题,huà tí,subject (of a talk or conversation)
85,怀念,huái niàn,to cherish the memory of
85,缓解,huǎn jiě,to blunt
86,幻想,huàn xiǎng,delusion
86,慌张,huāng zhāng,confused
86,黄瓜,huáng guā,cucumber
86,黄金,huáng jīn,gold
86,皇帝,huáng dì,emperor
87,皇后,huáng hòu,empress
87,灰,huī,ash
87,灰尘,huī chén,dust
87,灰心,huī xīn,to lose heart
87,挥,huī,to wave
88,恢复,huī fù,to reinstate
88,汇率,huì lǜ,exchange rate
88,婚礼,hūn lǐ,wedding ceremony
88,婚姻,hūn yīn,matrimony
88,活跃,huó yuè,active
89,火柴,huǒ chái,match (for lighting fire)
89,伙伴,huǒ bàn,partner
89,基本,jī běn,basic
89,机器,jī qì,machine
89,激烈,jī liè,intense
90,肌肉,jī ròu,muscle
90,及格,jí gé,to pass a test
90,急忙,jí máng,hastily
90,集体,jí tǐ,collective
90,集中,jí zhōng,to concentrate
91,记录,jì lù,to record
91,记忆,jì yì,to remember
91,计算,jì suàn,to count
91,寂寞,jì mò,lonely
91,系领带,jì lǐng dài,to tie one's necktie
92,纪录,jì lù,record
92,纪律,jì lǜ,discipline
92,纪念,jì niàn,to commemorate
92,家庭,jiā tíng,family
92,家务,jiā wù,household duties
93,家乡,jiā xiāng,hometown
93,嘉宾,jiā bīn,esteemed guest
93,夹子,jiā zi,clip
93,甲,jiǎ,first of the ten heavenly stems 十天干[shí tiān gān]
93,假如,jiǎ rú,if
94,假装,jiǎ zhuāng,to feign
94,嫁,jià,(of a woman) to marry
94,价值,jià zhí,value
94,驾驶,jià shǐ,to pilot (ship
94,煎,jiān,to pan fry
95,肩膀,jiān bǎng,shoulder
95,坚决,jiān jué,firm
95,坚强,jiān qiáng,staunch
95,尖锐,jiān ruì,sharp
95,艰巨,jiān jù,arduous
96,艰苦,jiān kǔ,difficult
96,捡,jiǎn,to pick up
96,剪刀,jiǎn dāo,scissors
96,简历,jiǎn lì,Curriculum Vitae (CV)
96,简直,jiǎn zhí,simply
97,健身房,jiàn shēn fáng,gym
97,建立,jiàn lì,to establish
97,建设,jiàn shè,to build
97,建议,jiàn yì,to propose
97,建筑,jiàn zhù,to construct
98,键盘,jiàn pán,keyboard
98,讲究,jiǎng jiu,to pay particular attention to
98,讲座,jiǎng zuò,a course of lectures
98,降落,jiàng luò,to descend
98,酱油,jiàng yóu,soy sauce
99,浇,jiāo,to pour liquid
99,交换,jiāo huàn,to exchange
99,交际,jiāo jì,communication
99,郊区,jiāo qū,suburban district
99,胶水,jiāo shuǐ,glue
100,角度,jiǎo dù,angle
100,狡猾,jiǎo huá,crafty
100,教材,jiào cái,teaching material
100,教练,jiào liàn,instructor
100,教训,jiào xun,lesson
101,接触,jiē chù,to touch
101,接待,jiē dài,to receive (a visitor)
101,接近,jiē jìn,to approach
101,接着,jiē zhe,to catch and hold on
101,阶段,jiē duàn,stage
102,结实,jiē shi,rugged
102,节,jié,festival
102,节省,jié shěng,saving
102,结构,jié gòu,structure
102,结合,jié hé,to combine
103,结论,jié lùn,conclusion
103,结账,jié zhàng,to pay the bill
103,解放,jiě fàng,to liberate
103,解说员,jiě shuō yuán,commentator
103,届,jiè,to arrive at (place or time)
104,借口,jiè kǒu,to use as an excuse
104,戒烟,jiè yān,to give up smoking
104,戒指,jiè zhi,(finger) ring
104,金属,jīn shǔ,metal
104,紧,jǐn,tight
105,紧急,jǐn jí,urgent
105,尽量,jǐn liàng,as much as possible
105,谨慎,jǐn shèn,cautious
105,进步,jìn bù,progress
105,进口,jìn kǒu,to import
106,近代,jìn dài,modern times
106,尽力,jìn lì,to strive one's hardest
106,精力,jīng lì,energy
106,经典,jīng diǎn,the classics
106,经营,jīng yíng,to engage in (business etc)
107,景色,jǐng sè,scenery
107,敬爱,jìng ài,respect and love
107,酒吧,jiǔ bā,bar
107,救,jiù,to save
107,救护车,jiù hù chē,ambulance
108,舅舅,jiù jiu,mother's brother
108,居然,jū rán,unexpectedly
108,桔子,jú zi,tangerine
108,举,jǔ,to lift
108,具备,jù bèi,to possess
109,具体,jù tǐ,concrete
109,巨大,jù dà,huge
109,聚会,jù huì,party
109,俱乐部,jù lè bù,club (i.e. a group or organization) (loanword)
109,据说,jù shuō,it is said that
110,捐,juān,to contribute
110,卷,juǎn,to roll (up)
110,决赛,jué sài,finals (of a competition)
110,决心,jué xīn,determination
110,绝对,jué duì,absolute
111,角色,jué sè,role
111,军事,jūn shì,military affairs
111,均匀,jūn yún,even
111,卡车,kǎ chē,truck
111,开发,kāi fā,to exploit (a resource)
112,开放,kāi fàng,to bloom
112,开幕式,kāi mù shì,opening ceremony
112,开心,kāi xīn,to feel happy
112,砍,kǎn,to chop
112,看不起,kàn bu qǐ,to look down upon
113,看来,kàn lai,apparently
113,抗议,kàng yì,to protest
113,烤鸭,kǎo yā,roast duck
113,颗,kē,classifier for small spheres
113,可见,kě jiàn,it can clearly be seen (that this is the case)
114,可靠,kě kào,reliable
114,可怕,kě pà,awful
114,刻苦,kè kǔ,hardworking
114,课程,kè chéng,course
114,克,kè,variant of 克[kè]
115,克服,kè fú,(try to) overcome (hardships etc)
115,客观,kè guān,objective
115,客厅,kè tīng,drawing room (room for arriving guests)
115,空间,kōng jiān,space
115,恐怖,kǒng bù,terrible
116,空闲,kòng xián,idle
116,控制,kòng zhì,control
116,口味,kǒu wèi,a person's preferences
116,夸,kuā,to boast
116,会计,kuài jì,accountant
117,矿泉水,kuàng quán shuǐ,mineral spring water
117,辣椒,là jiāo,hot pepper
117,蜡烛,là zhú,candle
117,来自,lái zì,to come from (a place)
117,拦,lán,to cut off
118,烂,làn,soft
118,狼,láng,wolf
118,劳动,láo dòng,work
118,劳驾,láo jià,excuse me
118,老百姓,lǎo bǎi xìng,ordinary people
119,老板,lǎo bǎn,boss
119,老实,lǎo shí,honest
119,老鼠,lǎo shǔ,rat
119,姥姥,lǎo lao,(informal) mother's mother
119,乐观,lè guān,optimistic
120,雷,léi,thunder
120,类,lèi,kind
120,梨,lí,pear
120,离婚,lí hūn,to divorce
120,厘米,lí mǐ,centimeter
121,礼拜天,lǐ bài tiān,Sunday
121,理论,lǐ lùn,theory
121,理由,lǐ yóu,reason
121,粒,lì,grain
121,立方,lì fāng,cube
122,立即,lì jí,immediately
122,立刻,lì kè,forthwith
122,力量,lì liang,power
122,利润,lì rùn,profits
122,利息,lì xī,interest (on a loan)
123,利益,lì yì,benefit
123,利用,lì yòng,exploit
123,连忙,lián máng,promptly
123,连续剧,lián xù jù,serialized drama
123,联合,lián hé,to combine
124,恋爱,liàn ài,(romantic) love
124,良好,liáng hǎo,good
124,粮食,liáng shi,foodstuff
124,了不起,liǎo bu qǐ,amazing
124,临时,lín shí,at the instant sth happens
125,铃,líng,(small) bell
125,零件,líng jiàn,part
125,零钱,líng qián,change (of money)
125,零食,líng shí,between-meal nibbles
125,灵活,líng huó,flexible
126,领导,lǐng dǎo,lead
126,领域,lǐng yù,domain
126,流传,liú chuán,to spread
126,浏览,liú lǎn,to skim over
126,龙,lóng,dragon
127,漏,lòu,to leak
127,露,lù,dew
127,陆地,lù dì,dry land (as opposed to the sea)
127,陆续,lù xù,in turn
127,录取,lù qǔ,to recruit
128,录音,lù yīn,to record (sound)
128,轮流,lún liú,to alternate
128,论文,lùn wén,paper
128,逻辑,luó ji,logic (loanword)
128,落后,luò hòu,to fall behind
129,骂,mà,to scold
129,麦克风,mài kè fēng,microphone (loanword)
129,馒头,mán tou,steamed roll
129,满足,mǎn zú,to satisfy
129,毛,máo,hair
130,毛病,máo bìng,fault
130,矛盾,máo dùn,contradictory
130,冒险,mào xiǎn,to take risks
130,贸易,mào yì,(commercial) trade
130,眉毛,méi mao,eyebrow
131,煤炭,méi tàn,coal
131,美术,měi shù,art
131,魅力,mèi lì,charm
131,迷路,mí lù,to lose the way
131,谜语,mí yǔ,riddle
132,密切,mì qiè,close
132,蜜蜂,mì fēng,bee
132,秘密,mì mì,secret
132,秘书,mì shū,secretary
132,棉花,mián hua,cotton
133,面对,miàn duì,to confront
133,面积,miàn ji,area (of a floor
133,面临,miàn lín,to face sth
133,描写,miáo xiě,to describe
133,苗条,miáo tiáo,slim
134,秒,miǎo,second (of time)
134,民主,mín zhǔ,democracy
134,明确,míng què,clear-cut
134,明显,míng xiǎn,clear
134,明信片,míng xìn piàn,postcard
135,明星,míng xīng,star
135,名牌,míng pái,famous brand
135,名片,míng piàn,(business) card
135,名胜,míng shèng,a place famous for its scenery or historical relics
135,命令,mìng lìng,order
136,命运,mìng yùn,fate
136,摸,mō,to feel with the hand
136,摩托车,mó tuō chē,motorbike
136,模仿,mó fǎng,to imitate
136,模糊,mó hu,vague
137,陌生,mò shēng,strange
137,某,mǒu,some
137,目标,mù biāo,target
137,目录,mù lù,catalog
137,目前,mù qián,at the present time
138,木头,mù tou,slow-witted
138,哪怕,nǎ pà,even
138,难怪,nán guài,(it's) no wonder (that...)
138,难看,nán kàn,ugly
138,脑袋,nǎo dài,head
139,内科,nèi kē,internal medicine
139,嫩,nèn,tender
139,能干,néng gàn,capable
139,能源,néng yuán,energy
139,年代,nián dài,a decade of a century (e.g. the Sixties)
140,年纪,nián jì,age
140,念,niàn,to read
140,宁可,nìng kě,preferably
140,牛仔裤,niú zǎi kù,jeans
140,浓,nóng,concentrated
141,农民,nóng mín,peasant
141,农业,nóng yè,agriculture
141,女士,nǚ shì,lady
141,偶然,ǒu rán,incidentally
141,拍,pāi,to pat
142,排队,pái duì,to line up
142,排球,pái qiú,volleyball
142,派,pài,clique
142,盼望,pàn wàng,to hope for
142,赔偿,péi cháng,to compensate
143,培养,péi yǎng,to cultivate
143,配合,pèi hé,matching
143,佩服,pèi fú,to admire
143,盆,pén,basin
143,碰见,pèng jiàn,to run into
144,披,pī,to drape over one's shoulders
144,批,pī,to ascertain
144,批准,pī zhǔn,to approve
144,疲劳,pí láo,fatigue
144,皮鞋,pí xié,leather shoes
145,匹,pǐ,classifier for horses
145,片,piàn,thin piece
145,片面,piàn miàn,unilateral
145,飘,piāo,to float
145,频道,pín dào,frequency
146,品种,pǐn zhǒng,breed
146,凭,píng,to lean against
146,平,píng,flat
146,平常,píng cháng,ordinary
146,平等,píng děng,equal
147,平方,píng fāng,square (as in square foot
147,平衡,píng héng,balance
147,平静,píng jìng,tranquil
147,平均,píng jūn,average
147,评价,píng jià,to evaluate
148,破产,pò chǎn,to go bankrupt
148,破坏,pò huài,destruction
148,迫切,pò qiè,urgent
148,朴素,pǔ sù,plain and simple
148,期待,qī dài,to look forward to
149,期间,qī jiān,period of time
149,其余,qí yú,the rest
149,奇迹,qí jì,miracle
149,启发,qǐ fā,to enlighten
149,企图,qǐ tú,to attempt
150,企业,qǐ yè,company
150,气氛,qì fēn,atmosphere
150,汽油,qì yóu,gasoline
150,牵,qiān,to pull (an animal on a tether)
150,签字,qiān zì,to sign (a signature)
151,谦虚,qiān xū,modest
151,前途,qián tú,prospects
151,浅,qiǎn,shallow
151,欠,qiàn,deficient
151,枪,qiāng,gun
152,强调,qiáng diào,to emphasize (a statement)
152,强烈,qiáng liè,intense
152,抢,qiǎng,to fight over
152,悄悄,qiāo qiāo,quietly
152,瞧,qiáo,to look at
153,巧妙,qiǎo miào,ingenious
153,切,qiē,to cut
153,亲爱,qīn ài,dear
153,亲切,qīn qiè,amiable
153,亲自,qīn zì,personally
154,侵略,qīn lvè,invasion
154,勤奋,qín fèn,hardworking
154,勤劳,qín láo,hardworking
154,青,qīng,nature's color
154,青春,qīng chūn,youth
155,青少年,qīng shào nián,adolescent
155,轻视,qīng shì,contempt
155,清淡,qīng dàn,light (of food
155,情景,qíng jǐng,scene
155,情绪,qíng xù,mood
156,请求,qǐng qiú,request
156,庆祝,qìng zhù,to celebrate
156,球迷,qiú mí,soccer fan
156,趋势,qū shì,trend
156,娶,qǔ,to take a wife
157,取消,qǔ xiāo,to cancel
157,去世,qù shì,to pass away
157,圈,quān,circle
157,全面,quán miàn,all-around
157,权力,quán lì,power
158,权利,quán lì,power
158,劝,quàn,to advise
158,缺乏,quē fá,shortage
158,确定,què dìng,definite
158,确认,què rèn,to confirm
159,燃烧,rán shāo,to ignite
159,嚷,rǎng,blurt out
159,绕,rào,to wind
159,热爱,rè ài,to love ardently
159,热烈,rè liè,warm (welcome etc)
160,热心,rè xīn,enthusiasm
160,人才,rén cái,a person's talent
160,人口,rén kǒu,population
160,人类,rén lèi,humanity
160,人生,rén shēng,life (one's time on earth)
161,人事,rén shì,human affairs
161,人物,rén wù,person
161,人员,rén yuán,staff
161,忍不住,rěn bu zhù,cannot help
161,日常,rì cháng,daily
162,日程,rì chéng,schedule
162,日历,rì lì,calendar
162,日期,rì qī,date
162,日用品,rì yòng pǐn,articles for daily use
162,融化,róng huà,to melt
163,荣幸,róng xìng,honored
163,荣誉,róng yù,honor
163,如何,rú hé,how
163,如今,rú jīn,nowadays
163,软件,ruǎn jiàn,(computer) software
164,弱,ruò,weak
164,洒,sǎ,to sprinkle
164,嗓子,sǎng zi,throat
164,杀,shā,to kill
164,沙漠,shā mò,desert
165,沙滩,shā tān,beach
165,傻,shǎ,foolish
165,晒,shài,to dry in the sun
165,删除,shān chú,to delete
165,闪电,shǎn diàn,lightning
166,善良,shàn liáng,good and honest
166,善于,shàn yú,to be good at
166,扇子,shān zi,fan
166,商品,shāng pǐn,good
166,商业,shāng yè,business
167,上当,shàng dàng,taken in (by sb's deceit)
167,勺子,sháo zi,scoop
167,蛇,shé,snake
167,舌头,shé tou,tongue
167,舍不得,shě bu de,to hate to do sth
168,设备,shè bèi,equipment
168,设计,shè jì,plan
168,设施,shè shī,facilities
168,射击,shè jī,to shoot
168,摄影,shè yǐng,to take a photograph
169,伸,shēn,to stretch
169,深刻,shēn kè,profound
169,身材,shēn cái,stature
169,身份,shēn fèn,identity
169,神话,shén huà,legend
170,神经,shén jīng,nerve
170,神秘,shén mì,mysterious
170,升,shēng,variant of 升[shēng]
170,生产,shēng chǎn,childbirth
170,生动,shēng dòng,vivid
171,声调,shēng diào,tone
171,绳子,shéng zi,cord
171,省略,shěng lvè,to leave out
171,胜利,shèng lì,victory
171,诗,shī,poem
172,失眠,shī mián,to suffer from insomnia
